Date,Close,EPS - Est High (NTM).L1,EPS - Est High (NTM).L4,EPS - Est High (NTM).L6,EPS - Est High (NTM).L9,EPS - Est High (NTM).L15,EPS - Est High (NTM).L18,# Sell.L1,# Sell.L16,% Sell.L1,% Sell.L16,Mkt Cap.L1,Mkt Cap.L4,Mkt Cap.L7,Mkt Cap.L10,Mkt Cap.L17,Mkt Cap.L18,EPS - Est Avg (NTM).L1,EPS - Est Avg (NTM).L16
9/8/2003,28.84,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,311875.3225,304819.3,285539.21,285431.5,276060.73,275737.6,47.28,40.1
9/9/2003,28.37,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,306792.7497,306219.53,285646.92,286185.47,275091.34,276060.73,46.68,43.02
9/10/2003,27.55,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,297925.2821,306900.8895,293617.46,284569.82,276814.7,275091.34,46.22,43.57
9/11/2003,27.84,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,301061.3377,311875.3225,304819.3,285539.21,286724.02,276814.7,45.19,43.76
9/12/2003,28.34,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,306468.3301,306792.7497,306219.53,285646.92,284892.95,286724.02,45.68,45.7
9/15/2003,28.36,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,306684.6098,297925.2821,306900.8895,293617.46,282631.04,284892.95,45.51,45.22
9/16/2003,28.9,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,312524.1616,301061.3377,311875.3225,304819.3,282415.62,282631.04,46.24,45.85
9/17/2003,28.5,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,308198.5677,306468.3301,306792.7497,306219.53,285431.5,282415.62,46.16,45.93
9/18/2003,29.5,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,319012.5525,306684.6098,297925.2821,306900.8895,286185.47,285431.5,47.89,45.88
9/19/2003,29.96,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,323986.9855,312524.1616,301061.3377,311875.3225,284569.82,286185.47,47.58,45.94
9/22/2003,29.07,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,314362.539,308198.5677,306468.3301,306792.7497,285539.21,284569.82,47.468,46.32
9/23/2003,29.6,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,320093.951,319012.5525,306684.6098,297925.2821,285646.92,285539.21,50.44,47.33
9/24/2003,28.46,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,307766.0083,323986.9855,312524.1616,301061.3377,293617.46,285646.92,49.61,46.19
9/25/2003,28.24,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,305386.9316,314362.539,308198.5677,306468.3301,304819.3,293617.46,50.05,47.29
9/26/2003,28.19,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,304846.2324,320093.951,319012.5525,306684.6098,306219.53,304819.3,48.56,46.52
9/29/2003,28.83,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,311767.1827,307766.0083,323986.9855,312524.1616,306900.8895,306219.53,49.86,47.28
9/30/2003,27.8,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,300628.7783,305386.9316,314362.539,308198.5677,311875.3225,306900.8895,48.43,46.68
10/1/2003,28.52,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,308414.8474,304846.2324,320093.951,319012.5525,306792.7497,311875.3225,49.12,46.22
10/2/2003,28.5,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,308198.5677,311767.1827,307766.0083,323986.9855,297925.2821,306792.7497,50.09,45.19
10/3/2003,29.08,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,314470.6789,300628.7783,305386.9316,314362.539,301061.3377,297925.2821,52.89,45.68
10/6/2003,29.19,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,315660.2172,308414.8474,304846.2324,320093.951,306468.3301,301061.3377,54.15,45.51
10/7/2003,29.14,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,315119.518,308198.5677,311767.1827,307766.0083,306684.6098,306468.3301,54.91,46.24
10/8/2003,28.82,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,311659.0428,314470.6789,300628.7783,305386.9316,312524.1616,306684.6098,55.7,46.16
10/9/2003,28.94,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,312956.721,315660.2172,308414.8474,304846.2324,308198.5677,312524.1616,57.86,47.89
10/10/2003,28.91,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,312632.3015,315119.518,308198.5677,311767.1827,319012.5525,308198.5677,58.06,47.58
10/13/2003,28.78,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,311226.4834,311659.0428,314470.6789,300628.7783,323986.9855,319012.5525,58.3,47.468
10/14/2003,28.68,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,310145.085,312956.721,315660.2172,308414.8474,314362.539,323986.9855,59.91,50.44
10/15/2003,29.07,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,314362.539,312632.3015,315119.518,308198.5677,320093.951,314362.539,58.54,49.61
10/16/2003,29.23,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,316092.7766,311226.4834,311659.0428,314470.6789,307766.0083,320093.951,59.91,50.05
10/17/2003,28.93,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,312848.5812,310145.085,312956.721,315660.2172,305386.9316,307766.0083,59.69,48.56
10/20/2003,29.35,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,317390.4548,314362.539,312632.3015,315119.518,304846.2324,305386.9316,59.59,49.86
10/21/2003,29.353,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,317422.8967,316092.7766,311226.4834,311659.0428,311767.1827,304846.2324,59.35,48.43
10/22/2003,28.89,1.17,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,312416.0218,312848.5812,310145.085,312956.721,300628.7783,311767.1827,54.03,49.12
10/23/2003,28.91,1.24,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,312372.55,317390.4548,314362.539,312632.3015,308414.8474,300628.7783,54.32,50.09
10/24/2003,26.61,1.24,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,287521.05,317422.8967,316092.7766,311226.4834,308198.5677,308414.8474,54.509,52.89
10/27/2003,26.91,1.24,1.17,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,290762.55,312416.0218,312848.5812,310145.085,314470.6789,308198.5677,54.82,54.15
10/28/2003,27.2,1.24,1.24,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,293896.0,312372.55,317390.4548,314362.539,315660.2172,314470.6789,56.73,54.91
10/29/2003,26.74,1.24,1.24,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,288925.7,287521.05,317422.8967,316092.7766,315119.518,315660.2172,56.69,55.7
10/30/2003,26.12,1.24,1.24,1.24,1.17,1.17,1.17,0.0,0.0,0.0,0.0,282226.6,290762.55,312416.0218,312848.5812,311659.0428,315119.518,55.83,57.86
10/31/2003,26.14,1.24,1.24,1.24,1.17,1.17,1.17,0.0,0.0,0.0,0.0,282442.7,293896.0,312372.55,317390.4548,312956.721,311659.0428,54.43,58.06
11/3/2003,26.68,1.24,1.24,1.24,1.17,1.17,1.17,0.0,0.0,0.0,0.0,288277.4,288925.7,287521.05,317422.8967,312632.3015,312956.721,56.74,58.3
11/4/2003,26.07,1.24,1.24,1.24,1.24,1.17,1.17,0.0,0.0,0.0,0.0,281686.35,282226.6,290762.55,312416.0218,311226.4834,312632.3015,56.86,59.91
11/5/2003,26.1,1.24,1.24,1.24,1.24,1.17,1.17,0.0,0.0,0.0,0.0,282010.5,282442.7,293896.0,312372.55,310145.085,311226.4834,56.74,58.54
11/6/2003,26.23,1.24,1.24,1.24,1.24,1.17,1.17,0.0,0.0,0.0,0.0,283415.15,288277.4,288925.7,287521.05,314362.539,310145.085,54.99,59.91
11/7/2003,26.1,1.24,1.24,1.24,1.24,1.17,1.17,0.0,0.0,0.0,0.0,282010.5,281686.35,282226.6,290762.55,316092.7766,314362.539,54.31,59.69
11/10/2003,26.001,1.24,1.24,1.24,1.24,1.17,1.17,0.0,0.0,0.0,0.0,280940.805,282010.5,282442.7,293896.0,312848.5812,316092.7766,51.98,59.59
11/11/2003,25.8,1.24,1.24,1.24,1.24,1.17,1.17,0.0,0.0,0.0,0.0,278769.0,283415.15,288277.4,288925.7,317390.4548,312848.5812,52.23,59.35
11/12/2003,25.98,1.24,1.24,1.24,1.24,1.24,1.17,0.0,0.0,0.0,0.0,280713.9,282010.5,281686.35,282226.6,317422.8967,317390.4548,54.13,54.03
11/13/2003,25.69,1.24,1.24,1.24,1.24,1.24,1.17,0.0,0.0,0.0,0.0,277772.3256,280940.805,282010.5,282442.7,312416.0218,317422.8967,54.8,54.32
11/14/2003,25.5,1.24,1.24,1.24,1.24,1.24,1.17,0.0,0.0,0.0,0.0,275717.9565,278769.0,283415.15,288277.4,312372.55,312416.0218,52.45,54.509
11/17/2003,25.15,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,271933.5924,280713.9,282010.5,281686.35,287521.05,312372.55,50.36,54.82
11/18/2003,25.15,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,271933.5924,277772.3256,280940.805,282010.5,290762.55,287521.05,48.5,56.73
11/19/2003,25.35,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,274096.0861,275717.9565,278769.0,283415.15,293896.0,290762.55,49.53,56.69
11/20/2003,25.1,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,271392.9689,271933.5924,280713.9,282010.5,288925.7,293896.0,48.85,55.83
11/21/2003,25.11,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,271501.0936,271933.5924,277772.3256,280940.805,282226.6,288925.7,48.58,54.43
11/24/2003,25.73,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,278204.8243,274096.0861,275717.9565,278769.0,282442.7,282226.6,51.33,56.74
11/25/2003,25.4,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,274636.7096,271392.9689,271933.5924,280713.9,288277.4,282442.7,52.47,56.86
11/26/2003,25.45,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,275177.333,271501.0936,271933.5924,277772.3256,281686.35,288277.4,52.96,56.74
11/28/2003,25.71,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,277988.5749,278204.8243,274096.0861,275717.9565,282010.5,281686.35,53.97,54.99
12/1/2003,25.84,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,279394.1959,274636.7096,271392.9689,271933.5924,283415.15,282010.5,54.65,54.31
12/2/2003,25.66,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,277447.9515,275177.333,271501.0936,271933.5924,282010.5,283415.15,53.93,51.98
12/3/2003,25.67,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,277556.0762,277988.5749,278204.8243,274096.0861,280940.805,282010.5,51.51,52.23
12/4/2003,26.2,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,283286.6847,279394.1959,274636.7096,271392.9689,278769.0,280940.805,51.8,54.13
12/5/2003,25.98,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,280907.9415,277447.9515,275177.333,271501.0936,280713.9,278769.0,51.56,54.8
12/8/2003,26.24,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,283719.1834,277556.0762,277988.5749,278204.8243,277772.3256,280713.9,51.08,52.45
12/9/2003,26.38,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,285232.9291,283286.6847,279394.1959,274636.7096,275717.9565,277772.3256,49.34,50.36
12/10/2003,26.59,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,287503.5475,280907.9415,277447.9515,275177.333,271933.5924,275717.9565,49.2,48.5
12/11/2003,26.61,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,287719.7969,283719.1834,277556.0762,277988.5749,271933.5924,271933.5924,50.8,49.53
12/12/2003,26.65,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,288152.2957,285232.9291,283286.6847,279394.1959,274096.0861,271933.5924,50.99,48.85
12/15/2003,26.74,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,289125.4179,287503.5475,280907.9415,277447.9515,271392.9689,274096.0861,50.41,48.58
12/16/2003,27.06,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,292585.4079,287719.7969,283719.1834,277556.0762,271501.0936,271392.9689,49.5,51.33
12/17/2003,27.04,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,292369.1585,288152.2957,285232.9291,283286.6847,278204.8243,271501.0936,47.58,52.47
12/18/2003,27.4,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,296261.6473,289125.4179,287503.5475,280907.9415,274636.7096,278204.8243,48.75,52.96
12/19/2003,27.36,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,295829.1486,292585.4079,287719.7969,283719.1834,275177.333,274636.7096,49.24,53.97
12/22/2003,27.18,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,293882.9042,292369.1585,288152.2957,285232.9291,277988.5749,275177.333,49.89,54.65
12/23/2003,27.15,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,293558.5301,296261.6473,289125.4179,287503.5475,279394.1959,277988.5749,52.48,53.93
12/24/2003,27.04,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,292369.1585,295829.1486,292585.4079,287719.7969,277447.9515,279394.1959,53.32,51.51
12/26/2003,27.21,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,294207.2783,293882.9042,292369.1585,288152.2957,277556.0762,277447.9515,53.47,51.8
12/29/2003,27.46,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,296910.3955,293558.5301,296261.6473,289125.4179,283286.6847,277556.0762,53.47,51.56
12/30/2003,27.52,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,297559.1436,292369.1585,295829.1486,292585.4079,280907.9415,283286.6847,52.83,51.08
12/31/2003,27.37,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,295937.2733,294207.2783,293882.9042,292369.1585,283719.1834,280907.9415,52.62,49.34
1/2/2004,27.45,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,296802.2708,296910.3955,293558.5301,296261.6473,285232.9291,283719.1834,51.9,49.2
1/5/2004,28.14,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,304262.8743,297559.1436,292369.1585,295829.1486,287503.5475,285232.9291,53.27,50.8
1/6/2004,28.24,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,305344.1212,295937.2733,294207.2783,293882.9042,287719.7969,287503.5475,53.03,50.99
1/7/2004,28.21,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,305019.7471,296802.2708,296910.3955,293558.5301,288152.2957,287719.7969,51.9,50.41
1/8/2004,28.16,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,304479.1237,304262.8743,297559.1436,292369.1585,289125.4179,288152.2957,50.24,49.5
1/9/2004,27.66,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,299072.8892,305344.1212,295937.2733,294207.2783,292585.4079,289125.4179,51.59,47.58
1/12/2004,27.57,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,298099.767,305019.7471,296802.2708,296910.3955,292369.1585,292585.4079,52.95,48.75
1/13/2004,27.43,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,296586.0214,304479.1237,304262.8743,297559.1436,296261.6473,292369.1585,54.91,49.24
1/14/2004,27.7,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,299505.388,299072.8892,305344.1212,295937.2733,295829.1486,296261.6473,55.8,49.89
1/15/2004,27.54,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,297775.393,298099.767,305019.7471,296802.2708,293882.9042,295829.1486,56.18,52.48
1/16/2004,27.81,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,300694.7596,296586.0214,304479.1237,304262.8743,293558.5301,293882.9042,55.72,53.32
1/20/2004,28.1,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,303830.3756,299505.388,299072.8892,305344.1212,292369.1585,293558.5301,56.61,53.47
1/21/2004,28.3,1.24,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,305992.8693,297775.393,298099.767,305019.7471,294207.2783,292369.1585,56.2,53.47
1/22/2004,28.01,1.29,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,302199.89,300694.7596,296586.0214,304479.1237,296910.3955,294207.2783,57.18,52.83
1/23/2004,28.48,1.55,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,307270.72,303830.3756,299505.388,299072.8892,297559.1436,296910.3955,57.11,52.62
1/26/2004,28.8,1.55,1.24,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,310723.2,305992.8693,297775.393,298099.767,295937.2733,297559.1436,57.03,51.9
1/27/2004,28.25,1.55,1.29,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,304789.25,302199.89,300694.7596,296586.0214,296802.2708,295937.2733,55.74,53.27
1/28/2004,27.71,1.55,1.55,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,298963.19,307270.72,303830.3756,299505.388,304262.8743,296802.2708,51.96,53.03
1/29/2004,27.91,1.55,1.55,1.29,1.24,1.24,1.24,0.0,0.0,0.0,0.0,301120.99,310723.2,305992.8693,297775.393,305344.1212,304262.8743,49.22,51.9
1/30/2004,27.65,1.55,1.55,1.55,1.24,1.24,1.24,0.0,0.0,0.0,0.0,298315.85,304789.25,302199.89,300694.7596,305019.7471,305344.1212,50.4,50.24
2/2/2004,27.4,1.55,1.55,1.55,1.24,1.24,1.24,0.0,0.0,0.0,0.0,295618.6,298963.19,307270.72,303830.3756,304479.1237,305019.7471,48.27,51.59
2/3/2004,27.29,1.57,1.55,1.55,1.29,1.24,1.24,0.0,0.0,0.0,0.0,294431.81,301120.99,310723.2,305992.8693,299072.8892,304479.1237,44.94,52.95
2/4/2004,27.01,1.57,1.55,1.55,1.55,1.24,1.24,0.0,0.0,0.0,0.0,291410.89,298315.85,304789.25,302199.89,298099.767,299072.8892,45.39,54.91
2/5/2004,26.96,1.57,1.55,1.55,1.55,1.24,1.24,0.0,0.0,0.0,0.0,290871.44,295618.6,298963.19,307270.72,296586.0214,298099.767,46.04,55.8
2/6/2004,27.08,1.57,1.57,1.55,1.55,1.24,1.24,0.0,0.0,0.0,0.0,292312.1517,294431.81,301120.99,310723.2,299505.388,296586.0214,46.35,56.18
2/9/2004,26.9,1.57,1.57,1.55,1.55,1.24,1.24,0.0,0.0,0.0,0.0,290369.161,291410.89,298315.85,304789.25,297775.393,299505.388,45.86,55.72
2/10/2004,27.02,1.57,1.57,1.57,1.55,1.24,1.24,0.0,0.0,0.0,0.0,291664.4881,290871.44,295618.6,298963.19,300694.7596,297775.393,45.59,56.61
2/11/2004,27.15,1.57,1.57,1.57,1.55,1.29,1.24,0.0,0.0,0.0,0.0,293067.7592,292312.1517,294431.81,301120.99,303830.3756,300694.7596,47.14,56.2
2/12/2004,26.95,1.57,1.57,1.57,1.55,1.55,1.24,0.0,0.0,0.0,0.0,290908.8807,290369.161,291410.89,298315.85,305992.8693,303830.3756,47.06,57.18
2/13/2004,26.59,1.57,1.57,1.57,1.57,1.55,1.24,0.0,0.0,0.0,0.0,287022.8993,291664.4881,290871.44,295618.6,302199.89,305992.8693,46.38,57.11
2/17/2004,26.99,1.57,1.57,1.57,1.57,1.55,1.29,0.0,0.0,0.0,0.0,291340.6564,293067.7592,292312.1517,294431.81,307270.72,302199.89,45.53,57.03
2/18/2004,26.77,1.57,1.57,1.57,1.57,1.55,1.55,0.0,0.0,0.0,0.0,288965.89,290908.8807,290369.161,291410.89,310723.2,307270.72,44.87,55.74
2/19/2004,26.46,1.58,1.57,1.57,1.57,1.55,1.55,0.0,0.0,0.0,0.0,285619.6283,287022.8993,291664.4881,290871.44,304789.25,310723.2,44.65,51.96
2/20/2004,26.57,1.58,1.57,1.57,1.57,1.55,1.55,0.0,0.0,0.0,0.0,286807.0115,291340.6564,293067.7592,292312.1517,298963.19,304789.25,45.17,49.22
2/23/2004,26.61,1.58,1.57,1.57,1.57,1.55,1.55,0.0,0.0,0.0,0.0,287238.7872,288965.89,290908.8807,290369.161,301120.99,298963.19,43.969,50.4
2/24/2004,26.88,1.58,1.58,1.57,1.57,1.57,1.55,0.0,0.0,0.0,0.0,290153.2732,285619.6283,287022.8993,291664.4881,298315.85,301120.99,42.32,48.27
2/25/2004,26.7,1.58,1.58,1.57,1.57,1.57,1.55,0.0,0.0,0.0,0.0,288210.2825,286807.0115,291340.6564,293067.7592,295618.6,298315.85,42.94,44.94
2/26/2004,26.5,1.58,1.58,1.58,1.57,1.57,1.55,0.0,0.0,0.0,0.0,286051.404,287238.7872,288965.89,290908.8807,294431.81,295618.6,43.65,45.39
2/27/2004,26.53,1.58,1.58,1.58,1.57,1.57,1.57,0.0,0.0,0.0,0.0,286375.2358,290153.2732,285619.6283,287022.8993,291410.89,294431.81,43.01,46.04
3/1/2004,26.7,1.58,1.58,1.58,1.57,1.57,1.57,0.0,0.0,0.0,0.0,288210.2825,288210.2825,286807.0115,291340.6564,290871.44,291410.89,42.97,46.35
3/2/2004,26.39,1.58,1.58,1.58,1.58,1.57,1.57,0.0,0.0,0.0,0.0,284864.0208,286051.404,287238.7872,288965.89,292312.1517,290871.44,42.01,45.86
3/3/2004,26.37,1.58,1.58,1.58,1.58,1.57,1.57,0.0,0.0,0.0,0.0,284648.1329,286375.2358,290153.2732,285619.6283,290369.161,292312.1517,43.17,45.59
3/4/2004,26.37,1.58,1.58,1.58,1.58,1.57,1.57,0.0,0.0,0.0,0.0,284648.1329,288210.2825,288210.2825,286807.0115,291664.4881,290369.161,44.39,47.14
3/5/2004,26.35,1.58,1.58,1.58,1.58,1.57,1.57,0.0,0.0,0.0,0.0,284432.2451,284864.0208,286051.404,287238.7872,293067.7592,291664.4881,44.09,47.06
3/8/2004,25.83,1.58,1.58,1.58,1.58,1.57,1.57,0.0,0.0,0.0,0.0,278819.1609,284648.1329,286375.2358,290153.2732,290908.8807,293067.7592,43.5,46.38
3/9/2004,25.72,1.58,1.58,1.58,1.58,1.57,1.57,0.0,0.0,0.0,0.0,277631.7777,284648.1329,288210.2825,288210.2825,287022.8993,290908.8807,42.71,45.53
3/10/2004,25.37,1.58,1.58,1.58,1.58,1.58,1.57,0.0,0.0,0.0,0.0,273853.7403,284432.2451,284864.0208,286051.404,291340.6564,287022.8993,41.55,44.87
3/11/2004,25.09,1.58,1.58,1.58,1.58,1.58,1.57,0.0,0.0,0.0,0.0,270831.3104,278819.1609,284648.1329,286375.2358,288965.89,291340.6564,41.28,44.65
3/12/2004,25.38,1.58,1.58,1.58,1.58,1.58,1.57,0.0,0.0,0.0,0.0,273961.6843,277631.7777,284648.1329,288210.2825,285619.6283,288965.89,42.44,45.17
3/15/2004,25.16,1.58,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,271586.9179,273853.7403,284432.2451,284864.0208,286807.0115,285619.6283,41.08,43.969
3/16/2004,25.18,1.58,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,271802.8057,270831.3104,278819.1609,284648.1329,287238.7872,286807.0115,42.13,42.32
3/17/2004,25.13,1.58,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,271263.0861,273961.6843,277631.7777,284648.1329,290153.2732,287238.7872,42.8,42.94
3/18/2004,24.89,1.58,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,268672.4319,271586.9179,273853.7403,284432.2451,288210.2825,290153.2732,43.01,43.65
3/19/2004,24.63,1.58,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,265865.8898,271802.8057,270831.3104,278819.1609,286051.404,288210.2825,42.8,43.01
3/22/2004,24.5,1.58,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,264462.6188,271263.0861,273961.6843,277631.7777,286375.2358,286051.404,40.85,42.97
3/23/2004,24.15,1.58,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,260684.5814,268672.4319,271586.9179,273853.7403,288210.2825,286375.2358,40.23,42.01
3/24/2004,24.41,1.58,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,263491.1234,265865.8898,271802.8057,270831.3104,284864.0208,288210.2825,39.63,43.17
3/25/2004,25.19,1.33,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,271910.7497,264462.6188,271263.0861,273961.6843,284648.1329,284864.0208,41.99,44.39
3/26/2004,25.03,1.33,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,270183.6469,260684.5814,268672.4319,271586.9179,284648.1329,284648.1329,41.7,44.09
3/29/2004,25.31,1.33,1.58,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,273206.0768,263491.1234,265865.8898,271802.8057,284432.2451,284648.1329,42.76,43.5
3/30/2004,25.2,1.33,1.33,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,272018.6936,271910.7497,264462.6188,271263.0861,278819.1609,284432.2451,43.8,42.71
3/31/2004,24.93,1.33,1.33,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,269104.2076,270183.6469,260684.5814,268672.4319,277631.7777,278819.1609,43.28,41.55
4/1/2004,25.08,1.33,1.33,1.33,1.58,1.58,1.58,0.0,0.0,0.0,0.0,270723.3665,273206.0768,263491.1234,265865.8898,273853.7403,277631.7777,44.74,41.28
4/2/2004,25.85,1.33,1.33,1.33,1.58,1.58,1.58,0.0,0.0,0.0,0.0,279035.0488,272018.6936,271910.7497,264462.6188,270831.3104,273853.7403,46.09,42.44
4/5/2004,25.951,1.33,1.33,1.33,1.58,1.58,1.58,0.0,0.0,0.0,0.0,280125.2824,269104.2076,270183.6469,260684.5814,273961.6843,270831.3104,46.96,41.08
4/6/2004,25.8,1.33,1.33,1.33,1.33,1.58,1.58,0.0,0.0,0.0,0.0,278495.3292,270723.3665,273206.0768,263491.1234,271586.9179,273961.6843,46.44,42.13
